# Table of coordinated (x, y) factor concentrations (Header file)
# random seed: 1 
timestep x y Activator Inhibitor
27 7 3 1.61136129535644407e-01 1.32634753447667304e+01
27 7 4 8.05306725663204404e+00 1.48559398827494231e+01
27 7 5 1.61282459628814129e-01 1.32129929952049991e+01
27 7 6 9.59888978097074019e-02 1.14906360346575624e+01
27 7 7 6.69883072826531634e-03 9.61674189142881275e+00
27 7 8 5.86886430312249519e-02 1.08959765316996187e+01
27 7 9 7.89229775047996984e+00 1.53621868028464554e+01
27 7 10 1.14382013064310173e-01 1.26959878527395595e+01
27 8 1 6.02865698886569032e-02 1.11974516458208981e+01
27 8 2 1.10619107328518623e-01 1.14009396953797495e+01
27 8 3 7.76328078789655009e-03 1.03955782248260213e+01
27 8 4 1.57939264245893440e-01 1.20964642123205781e+01
27 8 5 7.99059677670540935e+00 1.42082309081807221e+01
27 8 6 1.15583071913146179e-01 1.12286241691841973e+01
27 8 7 5.62943672811757299e-03 8.86844077662991381e+00
27 8 8 5.68555628905623306e-02 9.98908888622915825e+00
27 8 9 7.84103099166564022e+00 1.44061603568897159e+01
27 8 10 5.93855062678708551e-02 1.13835690259663753e+01
27 9 1 8.11746898433813335e+00 1.48225802371425370e+01
27 9 2 1.19141163343939691e-01 1.24619632148457224e+01
27 9 3 2.02010112950111315e-02 1.08394855074949881e+01
27 9 4 6.68863396285870188e-02 1.18866483332783321e+01
27 9 5 1.69724406803749589e-01 1.31703629641832158e+01
27 9 6 8.21427279121692777e+00 1.38204992569053253e+01
27 9 7 6.76178715720226475e-02 1.00205504992902608e+01
27 9 8 6.50078862759420617e-02 1.01525081200558969e+01
27 9 9 8.05430671733082093e+00 1.39496580859975801e+01
27 9 10 1.20606565301679486e-01 1.23331810728890972e+01
27 10 1 7.93814201281622456e+00 1.65327890220469023e+01
27 10 2 7.90755256413338081e+00 1.68112538408491723e+01
27 10 3 1.86577631849033532e-01 1.45003157756473477e+01
27 10 4 7.86983809758078312e+00 1.65061872734721504e+01
27 10 5 7.88517685411665603e+00 1.62175724565376775e+01
27 10 6 1.86029221666450056e-01 1.35626836265284467e+01
27 10 7 6.28014457008854027e-02 1.13212355757142777e+01
27 10 8 5.55910393507051820e-02 1.08901950368514093e+01
27 10 9 6.09339100028850125e-02 1.17014163115747998e+01
27 10 10 1.36049341986347022e-01 1.32265480028664051e+01
28 1 1 1.70456593560024905e-01 1.57128672023248015e+01
28 1 2 7.84935526934188310e+00 1.82918762707467621e+01
28 1 3 6.62482116465364079e+00 1.78561395180184412e+01
28 1 4 7.81532284454574899e+00 1.78082787602928256e+01
28 1 5 2.20061857170167685e-01 1.59405083895578770e+01
28 1 6 8.14362960729071794e+00 1.64784950712526737e+01
28 1 7 8.05455110133737762e+00 1.59685878195441813e+01
28 1 8 6.67635261944147462e+00 1.55323074906942864e+01
28 1 9 1.57861999726412905e-01 1.42012955320680305e+01
28 1 10 8.03848966671811382e+00 1.67437426696002518e+01
28 2 1 1.71344742205991551e-01 1.60832201338709027e+01
28 2 2 8.05949435665642255e+00 1.79301821963098220e+01
28 2 3 1.56052372008748941e-01 1.59138197190099646e+01
28 2 4 1.61422614598401848e-01 1.58181717277646339e+01
28 2 5 7.61580572552564128e+00 1.72737024875834742e+01
28 2 6 1.16641285674561876e-01 1.45458312367984703e+01
28 2 7 1.22527497655165796e-01 1.43696563201769347e+01
28 2 8 1.45405316923009176e-01 1.48930839145510898e+01
28 2 9 8.05477549013070515e+00 1.70421870236966271e+01
28 2 10 7.92402086761849933e+00 1.81075808906083999e+01
28 3 1 8.03230307230215246e+00 1.77411762685928132e+01
28 3 2 2.27175646922938318e-01 1.65359329844664487e+01
28 3 3 7.87577413479710042e+00 1.74004576747663045e+01
28 3 4 7.99389567393919442e+00 1.74399857300840004e+01
28 3 5 7.92438537411701471e+00 1.75497520660920507e+01
28 3 6 1.71370905493215236e-01 1.55136282996400556e+01
28 3 7 7.95242849771399296e+00 1.73168869046336269e+01
28 3 8 6.92346303195622692e+00 1.76775440238612482e+01
28 3 9 1.54751628688962473e-01 1.56015358171062815e+01
28 3 10 7.90674851828824465e+00 1.77577480281713456e+01
28 4 1 1.71673691021204888e-01 1.55569173857863792e+01
28 4 2 7.85452226018030863e+00 1.74268295390901962e+01
28 4 3 1.20937177245186239e-01 1.44344056298629120e+01
28 4 4 1.02254141310690855e-01 1.36308947694852911e+01
28 4 5 1.80268875201437001e-01 1.46966887867563276e+01
28 4 6 7.54752590342657470e+00 1.74028841307246118e+01
28 4 7 2.18196438107865154e-01 1.64743394930669318e+01
28 4 8 7.99182072432786939e+00 1.80371232876908607e+01
28 4 9 1.31062079478613452e-01 1.51312010848005407e+01
28 4 10 9.99046620893738607e-02 1.45392391361015072e+01
28 5 1 7.86361565829647891e+00 1.72538269502202759e+01
28 5 2 7.95495219588687785e+00 1.78811709719149796e+01
28 5 3 1.48095939355069262e-01 1.43010697295737508e+01
28 5 4 8.81921221626491003e-02 1.28427997132509475e+01
28 5 5 1.18701909161517974e-01 1.40885075819675638e+01
28 5 6 8.10898777941507376e+00 1.76242881517958274e+01
28 5 7 7.95459381515500574e+00 1.75941032410158478e+01
28 5 8 7.93293536873793315e+00 1.79791937461781579e+01
28 5 9 7.84792350078533651e+00 1.77185758114070993e+01
28 5 10 1.95073710241038423e-01 1.54525568334219923e+01
28 6 1 1.62090528860883210e-01 1.47298619095115679e+01
28 6 2 7.80862488566020119e+00 1.73941228645661461e+01
28 6 3 7.57321729451993697e+00 1.63062685317416722e+01
28 6 4 1.74927880648634709e-01 1.41128155390274497e+01
28 6 5 7.41778089791138662e+00 1.59591025952962404e+01
28 6 6 8.01370064188135700e+00 1.61064276591128426e+01
28 6 7 1.12536077898070380e-01 1.31073358386972494e+01
28 6 8 1.14331670055086820e-01 1.36051819312982136e+01
28 6 9 7.95914729608628591e+00 1.71877532760849405e+01
28 6 10 7.83393639856472745e+00 1.65004703186020194e+01
28 7 1 6.56319251818400229e-02 1.22112598610086138e+01
28 7 2 8.11028039829985481e+00 1.52764445826677147e+01
28 7 3 1.65570195257789599e-01 1.33850647879207045e+01
28 7 4 8.11493233994452901e+00 1.49640402240253731e+01
28 7 5 1.65580830450698824e-01 1.33382312569236650e+01
28 7 6 9.34124482151584695e-02 1.15927113426381769e+01
28 7 7 6.24688661583711058e-03 9.73187293485593408e+00
28 7 8 5.98411715333102001e-02 1.10299277055152345e+01
28 7 9 7.97851697143407712e+00 1.54950439288957753e+01
28 7 10 1.16664952934392996e-01 1.28370024392926751e+01
28 8 1 6.15288808611713992e-02 1.13200219817219896e+01
28 8 2 1.06537757633986693e-01 1.14857585222045664e+01
28 8 3 7.36240903413491569e-03 1.04875623530652557e+01
28 8 4 1.56027709272592269e-01 1.21920941664484594e+01
28 8 5 8.06139146640070692e+00 1.43276832468491619e+01
28 8 6 1.18227693061798519e-01 1.13551494284508081e+01
28 8 7 5.26750284731017111e-03 8.98493070123160820e+00
28 8 8 5.81108843261324073e-02 1.01192910641146288e+01
28 8 9 7.93702325237898965e+00 1.45361562993996856e+01
28 8 10 6.05275210826812932e-02 1.15186193378081541e+01
28 9 1 8.18103058170940933e+00 1.49480798269225730e+01
28 9 2 1.21282175806704473e-01 1.25774146397277615e+01
28 9 3 1.84494439637037169e-02 1.09332705890250619e+01
28 9 4 6.73243408044434527e-02 1.20002652489008703e+01
28 9 5 1.73798013554656822e-01 1.33104344358783351e+01
28 9 6 8.26886268772297406e+00 1.39517201019129722e+01
28 9 7 6.80966382656873204e-02 1.01472906737075732e+01
28 9 8 6.56554100800573331e-02 1.02823326986645238e+01
28 9 9 8.12827388701873765e+00 1.40818820011951260e+01
28 9 10 1.22785257237492437e-01 1.24718923189063258e+01
28 10 1 8.01535404689174591e+00 1.66707688348764975e+01
28 10 2 7.98581545102653312e+00 1.69415645632782343e+01
28 10 3 1.87181284947031290e-01 1.46258962844707394e+01
28 10 4 7.95238893056045892e+00 1.66381452473524831e+01
28 10 5 7.96089867102998117e+00 1.63616918259673483e+01
28 10 6 1.88494749380823418e-01 1.37099211897062734e+01
28 10 7 6.37257161481004780e-02 1.14620838258813382e+01
28 10 8 5.58176847754105962e-02 1.10295018371895885e+01
28 10 9 6.21514984832889639e-02 1.18478399828064678e+01
28 10 10 1.36381163726471688e-01 1.33666304966825678e+01
29 1 1 1.74380501550462502e-01 1.58683024091676614e+01
29 1 2 7.93294442548918788e+00 1.84320351920633598e+01
29 1 3 6.79956750247557551e+00 1.79984410709999842e+01
29 1 4 7.89619643718856601e+00 1.79502810432280526e+01
29 1 5 2.25535620136159187e-01 1.60968675405414992e+01
29 1 6 8.19691453493055455e+00 1.66217825041710618e+01
29 1 7 8.12349081613115587e+00 1.61103061343942962e+01
29 1 8 6.85022235039823180e+00 1.56829079597992589e+01
29 1 9 1.61976486156442057e-01 1.43601599767018708e+01
29 1 10 8.09918376955512898e+00 1.68876175619437561e+01
29 2 1 1.75276808153900177e-01 1.62444610299814762e+01
29 2 2 8.11375164918224101e+00 1.80801742608636822e+01
29 2 3 1.60255473955686262e-01 1.60731904824032732e+01
29 2 4 1.65839962244003047e-01 1.59735845566478254e+01
29 2 5 7.70893032385344057e+00 1.74177080325084823e+01
29 2 6 1.18949360029356535e-01 1.46998417605604939e+01
29 2 7 1.24419194692363802e-01 1.45267283001959289e+01
29 2 8 1.49864733073678758e-01 1.50621528137798091e+01
29 2 9 8.11282105381613938e+00 1.71963943320309731e+01
29 2 10 8.00331990192636056e+00 1.82539853764809052e+01
29 3 1 8.08960278570918945e+00 1.78852098471399295e+01
29 3 2 2.32169289514130378e-01 1.66872432513401279e+01
29 3 3 7.94736056096333776e+00 1.75308491190604521e+01
29 3 4 8.06259942534900276e+00 1.75541396209381766e+01
29 3 5 7.99829595787537784e+00 1.76668899074501837e+01
29 3 6 1.74721810656108228e-01 1.56582550243250029e+01
29 3 7 8.01699016575172863e+00 1.74653949376180329e+01
29 3 8 7.07660221539498835e+00 1.78323383992171571e+01
29 3 9 1.59353496043759590e-01 1.57623760801344641e+01
29 3 10 7.98147280466294706e+00 1.78957558567792674e+01
29 4 1 1.75270550803452080e-01 1.56941726893600677e+01
29 4 2 7.92775454308548966e+00 1.75503102436924543e+01
29 4 3 1.22735100944966591e-01 1.45377476822917675e+01
29 4 4 9.91769837084814782e-02 1.36898355090484518e+01
29 4 5 1.75662916610067277e-01 1.47686595326544197e+01
29 4 6 7.64597411222695200e+00 1.75212389322583704e+01
29 4 7 2.23783392772549522e-01 1.66249493992417356e+01
29 4 8 8.05757276460550642e+00 1.81769037727455576e+01
29 4 9 1.31913179277942716e-01 1.52650478162260494e+01
29 4 10 9.70899383262576465e-02 1.46511776573740775e+01
29 5 1 7.93679311269083509e+00 1.73775398956726264e+01
29 5 2 8.03220674174917981e+00 1.79886824016071500e+01
29 5 3 1.46862464472505505e-01 1.43760010162828493e+01
29 5 4 7.95443145715264005e-02 1.28663340087048184e+01
29 5 5 1.20565164295406063e-01 1.41719745785984799e+01
29 5 6 8.17439066973619788e+00 1.77325038234541559e+01
29 5 7 8.02617780829826444e+00 1.77225251215425530e+01
29 5 8 8.01177648210968663e+00 1.81101135318572766e+01
29 5 9 7.92767844497810881e+00 1.78444592409423919e+01
29 5 10 1.96062929695913241e-01 1.55740607023561104e+01
29 6 1 1.66430382426023704e-01 1.48660892143026402e+01
29 6 2 7.89986377920866722e+00 1.75051200753291205e+01
29 6 3 7.67397635150141788e+00 1.64035763590072605e+01
29 6 4 1.77599405351450107e-01 1.42022511252475478e+01
29 6 5 7.53274550372033236e+00 1.60589616783138176e+01
29 6 6 8.08620362340377064e+00 1.62136521271896612e+01
29 6 7 1.15301250817330572e-01 1.32379786663347687e+01
29 6 8 1.16888961127896610e-01 1.37422719017125647e+01
29 6 9 8.03875032721529870e+00 1.73137732287212884e+01
29 6 10 7.91265662344846632e+00 1.66268950753253435e+01
29 7 1 6.64086065224269717e-02 1.23332173913470484e+01
29 7 2 8.17197447586178072e+00 1.53807757837045447e+01
29 7 3 1.69759351523535107e-01 1.34972236538549826e+01
29 7 4 8.17110630185857723e+00 1.50638455292681961e+01
29 7 5 1.69662861397264469e-01 1.34541143412597179e+01
29 7 6 9.11798643829196676e-02 1.16878410982408329e+01
29 7 7 5.84277832141221528e-03 9.83887272304293603e+00
29 7 8 6.09547212661027821e-02 1.11545243797997493e+01
29 7 9 8.05716505339372624e+00 1.56182114713669904e+01
29 7 10 1.18867738222699887e-01 1.29680961538436854e+01
29 8 1 6.26975575518938094e-02 1.14339417884691308e+01
29 8 2 1.02942619868714821e-01 1.15650133858368953e+01
29 8 3 7.00009434884132486e-03 1.05730275451865801e+01
29 8 4 1.54433115384361025e-01 1.22813983984265800e+01
29 8 5 8.12564529864904728e+00 1.44383943555372127e+01
29 8 6 1.20708131922595843e-01 1.14727127406864007e+01
29 8 7 4.94658013408532174e-03 9.09355490813001843e+00
29 8 8 5.93235104548554479e-02 1.02409002458602281e+01
29 8 9 8.02455097932024941e+00 1.46570644564735844e+01
29 8 10 6.16424014775737161e-02 1.16445030151213658e+01
29 9 1 8.23871035353267445e+00 1.50645962707656391e+01
29 9 2 1.23323314877424595e-01 1.26848035566042743e+01
29 9 3 1.68818075267593917e-02 1.10208695371254937e+01
29 9 4 6.77913390553937928e-02 1.21061298931393733e+01
29 9 5 1.77630320367085093e-01 1.34403753652216515e+01
29 9 6 8.31807799721800301e+00 1.40737187002821624e+01
29 9 7 6.85758312990410179e-02 1.02658207572881928e+01
29 9 8 6.63039225667320514e-02 1.04041146937150888e+01
29 9 9 8.19538441116729643e+00 1.42052819950508038e+01
29 9 10 1.24862871864468900e-01 1.26012925778679215e+01
29 10 1 8.08576231014818703e+00 1.67987098157515042e+01
29 10 2 8.05727286539832122e+00 1.70622603372084960e+01
29 10 3 1.88034346557282961e-01 1.47432293630509879e+01
29 10 4 8.02776185221685523e+00 1.67603747209954363e+01
29 10 5 8.02986665704810854e+00 1.64951522672032027e+01
29 10 6 1.90875178741746698e-01 1.38470097238254386e+01
29 10 7 6.46249090534599668e-02 1.15938595277895793e+01
29 10 8 5.61922440414413943e-02 1.11607609200461670e+01
29 10 9 6.33135955146238993e-02 1.19849157199457483e+01
29 10 10 1.36810706948428396e-01 1.34975858545793859e+01
30 1 1 1.78093926272338665e-01 1.60122426201041783e+01
30 1 2 8.00949011888601525e+00 1.85613639925453597e+01
30 1 3 6.96094478579191733e+00 1.81296907814057739e+01
30 1 4 7.97019334847566974e+00 1.80813189635903733e+01
30 1 5 2.30707943506236912e-01 1.62414930591428224e+01
30 1 6 8.24523795667452220e+00 1.67546924873591756e+01
30 1 7 8.18628579080356111e+00 1.62421143065781202e+01
30 1 8 7.01042658369971594e+00 1.58231320845454189e+01
30 1 9 1.65928111786009524e-01 1.45083449691888990e+01
30 1 10 8.15435262731140575e+00 1.70212574180335885e+01
30 2 1 1.78976172005021500e-01 1.63934387066942584e+01
30 2 2 8.16308675842531883e+00 1.82184549251327184e+01
30 2 3 1.64296607836151659e-01 1.62204876617695035e+01
30 2 4 1.70021065252903170e-01 1.61170572955451981e+01
30 2 5 7.79407215892367411e+00 1.75506563388077055e+01
30 2 6 1.21154294127629597e-01 1.48427423021529101e+01
30 2 7 1.26240678078301555e-01 1.46728252229537812e+01
30 2 8 1.54209081772094053e-01 1.52197680255969843e+01
30 2 9 8.16554571152483177e+00 1.73396691364289808e+01
30 2 10 8.07576899477478705e+00 1.83895187627460892e+01
30 3 1 8.14173301547599060e+00 1.80181188023004175e+01
30 3 2 2.36875481222872053e-01 1.68266598750269196e+01
30 3 3 8.01266413458530202e+00 1.76509130515258761e+01
30 3 4 8.12533554406980230e+00 1.76592458637909751e+01
30 3 5 8.06583887965459390e+00 1.77749824698063037e+01
30 3 6 1.77940057994813217e-01 1.57922049678833361e+01
30 3 7 8.07582963807727161e+00 1.76027559352189229e+01
30 3 8 7.21756990629743722e+00 1.79755611674328968e+01
30 3 9 1.63735731839860982e-01 1.59117004429209032e+01
30 3 10 8.04968762798000448e+00 1.80235506898339253e+01
30 4 1 1.78674912415276360e-01 1.58211401166703105e+01
30 4 2 7.99460921114900902e+00 1.76639965191520965e+01
30 4 3 1.24472738991510748e-01 1.46332728803509440e+01
30 4 4 9.64698933459774283e-02 1.37446075245864847e+01
30 4 5 1.71687486001350753e-01 1.48358386762177759e+01
30 4 6 7.73612857884764971e+00 1.76303762298378786e+01
30 4 7 2.29060853447299595e-01 1.67639423942362562e+01
30 4 8 8.11763281129508130e+00 1.83060570482155818e+01
30 4 9 1.32808153914050514e-01 1.53896224613456560e+01
30 4 10 9.46386374617809861e-02 1.47557309213233872e+01
30 5 1 8.00358036217922653e+00 1.74918175961093816e+01
30 5 2 8.10292177458162755e+00 1.80876043852976665e+01
30 5 3 1.45910193509108888e-01 1.44455794316717974e+01
30 5 4 7.17924967434450251e-02 1.28879159592873549e+01
30 5 5 1.22385216065776653e-01 1.42491665692586640e+01
30 5 6 8.23418141119844371e+00 1.78320429405327801e+01
30 5 7 8.09153303753848263e+00 1.78408031557390139e+01
30 5 8 8.08386652881657497e+00 1.82309393627517231e+01
30 5 9 8.00059028120711702e+00 1.79610337570555423e+01
30 5 10 1.97154813778706361e-01 1.56872896896845369e+01
30 6 1 1.70539336746120207e-01 1.49920682289401874e+01
30 6 2 7.98344143381632421e+00 1.76072294517128185e+01
30 6 3 7.76628489090013208e+00 1.64931417349458336e+01
30 6 4 1.80230179323497747e-01 1.42850198601620324e+01
30 6 5 7.63816581083650981e+00 1.61509351002799519e+01
30 6 6 8.15239529035940791e+00 1.63125362483777607e+01
30 6 7 1.17911083256607305e-01 1.33588214089686694e+01
30 6 8 1.19326862070094145e-01 1.38693377759051977e+01
30 6 9 8.11151722827512955e+00 1.74303732610479472e+01
30 6 10 7.98448229269198162e+00 1.67440121855245003e+01
30 7 1 6.71670508056179671e-02 1.24464065441604461e+01
30 7 2 8.22810150899804604e+00 1.54771849808773485e+01
30 7 3 1.73710226964537001e-01 1.36008541235818718e+01
30 7 4 8.22209571027654462e+00 1.51561631804459012e+01
30 7 5 1.73531060288135253e-01 1.35614796450364885e+01
30 7 6 8.92490573706854889e-02 1.17766133178353112e+01
30 7 7 5.48171779303923030e-03 9.93840388877023351e+00
30 7 8 6.20264416458771034e-02 1.12704779431690572e+01
30 7 9 8.12887526980503949e+00 1.57324820816649709e+01
30 7 10 1.20985109379270817e-01 1.30900312968900234e+01
30 8 1 6.37953539641092499e-02 1.15399236637486329e+01
30 8 2 9.97777428089833551e-02 1.16392234236331404e+01
30 8 3 6.67300808648428872e-03 1.06525925243476873e+01
30 8 4 1.53111745594069315e-01 1.23649120695984465e+01
30 8 5 8.18393910982205242e+00 1.45411165690755819e+01
30 8 6 1.23031059259643333e-01 1.15820266824582774e+01
30 8 7 4.66227823453675694e-03 9.19489817735224513e+00
30 8 8 6.04902788768210756e-02 1.03545119956895171e+01
30 8 9 8.10431861907325413e+00 1.47695867775188034e+01
30 8 10 6.27251419941033117e-02 1.17618919732390275e+01
30 9 1 8.29103311261122755e+00 1.51728700686950049e+01
30 9 2 1.25264153656748950e-01 1.27848097593481604e+01
30 9 3 1.54792439835044811e-02 1.11028140520936667e+01
30 9 4 6.82781290197210927e-02 1.22048675988863060e+01
30 9 5 1.81229613040986143e-01 1.35609957719895746e+01
30 9 6 8.36242837204402534e+00 1.41871987198404845e+01
30 9 7 6.90506038219242668e-02 1.03766898709486881e+01
30 9 8 6.69472696288099800e-02 1.05183532283554317e+01
30 9 9 8.25624565416218381e+00 1.43204896633887699e+01
30 9 10 1.26838523669158765e-01 1.27220437501419568e+01
30 10 1 8.14994059730654641e+00 1.69174344925022417e+01
30 10 2 8.12249067516919077e+00 1.71741724133796474e+01
30 10 3 1.89085903910767322e-01 1.48529394282000435e+01
30 10 4 8.09655185103146557e+00 1.68737061573849196e+01
30 10 5 8.09265918235869108e+00 1.66188238128573431e+01
30 10 6 1.93163542386451337e-01 1.39746745184923054e+01
30 10 7 6.54956561865597808e-02 1.17171575211652730e+01
30 10 8 5.66862927660129537e-02 1.12844101099379124e+01
30 10 9 6.44198838910794436e-02 1.21132514493517434e+01
30 10 10 1.37316181818684963e-01 1.36200303470510811e+01
31 1 1 1.81601610765998900e-01 1.61456094000622770e+01
31 1 2 8.07955842718584982e+00 1.86808147769768311e+01
31 1 3 7.10977138629455752e+00 1.82508878108339481e+01
31 1 4 8.03787320326606469e+00 1.82023536870310672e+01
31 1 5 2.35586748543229613e-01 1.63753409998241573e+01
31 1 6 8.28904832801521074e+00 1.68780320522335501e+01
31 1 7 8.24346391487473440e+00 1.63647566910537563e+01
31 1 8 7.15784044715465928e+00 1.59537589049613011e+01
31 1 9 1.69711724037044709e-01 1.46465856689843754e+01
31 1 10 8.20448231546928142e+00 1.71454464761610659e+01
31 2 1 1.82451562978060672e-01 1.65311684707955564e+01
31 2 2 8.20793594931430270e+00 1.83460441318195215e+01
31 2 3 1.68170310878671708e-01 1.63567244872595801e+01
31 2 4 1.73971580299788459e-01 1.62496178257422734e+01
31 2 5 7.87187715478354999e+00 1.76735036928594553e+01
31 2 6 1.23254986535229913e-01 1.49753888643225483e+01
31 2 7 1.27988387644197094e-01 1.48087499789317416e+01
31 2 8 1.58422289030403285e-01 1.53667183921932988e+01
31 2 9 8.21342187116991340e+00 1.74728400524495697e+01
31 2 10 8.14193334116475143e+00 1.85150691476127562e+01
31 3 1 8.18914759941231907e+00 1.81408672629177552e+01
31 3 2 2.41303602498263881e-01 1.69552334770449988e+01
31 3 3 8.07221607918764938e+00 1.77616124668942597e+01
31 3 4 8.18260381017964455e+00 1.77561937818830131e+01
31 3 5 8.12754026592469359e+00 1.78748866184811135e+01
31 3 6 1.81021024349570014e-01 1.59163612526773175e+01
31 3 7 8.12943870475962882e+00 1.77299017555418388e+01
31 3 8 7.34719455399154775e+00 1.81081794674420422e+01
31 3 9 1.67899610473724703e-01 1.60503977742256225e+01
31 3 10 8.11193622636605127e+00 1.81419845775049211e+01
31 4 1 1.81890962427677438e-01 1.59387001665464680e+01
31 4 2 8.05562015242455054e+00 1.77688142190443727e+01
31 4 3 1.26145570898097720e-01 1.47217486731524350e+01
31 4 4 9.40905014448258636e-02 1.37957536962644767e+01
31 4 5 1.68264420032209427e-01 1.48987631000480860e+01
31 4 6 7.81864272670551053e+00 1.77311797822084500e+01
31 4 7 2.34037629244773143e-01 1.68923326201926614e+01
31 4 8 8.17247789592324558e+00 1.84255015335317687e+01
31 4 9 1.33731350834929208e-01 1.55056383160937781e+01
31 4 10 9.25072377219941372e-02 1.48534740349332139e+01
31 5 1 8.06451290420309164e+00 1.75975052437284916e+01
31 5 2 8.16762686736908705e+00 1.81787941713075369e+01
31 5 3 1.45197309630769961e-01 1.45103971768782802e+01
31 5 4 6.48443655409566416e-02 1.29080604371370598e+01
31 5 5 1.24154321656873276e-01 1.43207776378581126e+01
31 5 6 8.28882572684360319e+00 1.79237742881870403e+01
31 5 7 8.15118189517775527e+00 1.79498699986759611e+01
31 5 8 8.14975851451823274e+00 1.83425618797344754e+01
31 5 9 8.06721845955431327e+00 1.80690876227895103e+01
31 5 10 1.98321010773926110e-01 1.57928773588414266e+01
31 6 1 1.74422517028936269e-01 1.51086784942596974e+01
31 6 2 8.05996605443487368e+00 1.77013268623010944e+01
31 6 3 7.85080443722499766e+00 1.65757733504112785e+01
31 6 4 1.82804448614570653e-01 1.43618111738655649e+01
31 6 5 7.73476874886071286e+00 1.62358321203505014e+01
31 6 6 8.21280441833416219e+00 1.64038779127288414e+01
31 6 7 1.20370356721047303e-01 1.34706992724728316e+01
31 6 8 1.21645383482947705e-01 1.39871869976916035e+01
31 6 9 8.17800866102865598e+00 1.75383520817169725e+01
31 6 10 8.04998996681207224e+00 1.68526004072277260e+01
31 7 1 6.79038096645766531e-02 1.25515489967803635e+01
31 7 2 8.27914770329098992e+00 1.55664194763376962e+01
31 7 3 1.77430322584181677e-01 1.36967552389105691e+01
31 7 4 8.26836369162339757e+00 1.52417053226124644e+01
31 7 5 1.77189301771710078e-01 1.36610752221127569e+01
31 7 6 8.75828155862023311e-02 1.18595497746030230e+01
31 7 7 5.15937249819944585e-03 1.00310645819140589e+01
31 7 8 6.30543368495815465e-02 1.13784382227225187e+01
31 7 9 8.19423283358384325e+00 1.58385723157391940e+01
31 7 10 1.23013469343735860e-01 1.32035027732525609e+01
31 8 1 6.48251507082632100e-02 1.16386073096337643e+01
31 8 2 9.69934453688445081e-02 1.17088352965667557e+01
31 8 3 6.37806607694406738e-03 1.07267975151296096e+01
31 8 4 1.52025356968273601e-01 1.24431068865640846e+01
31 8 5 8.23680495821047565e+00 1.46365244557121450e+01
31 8 6 1.25203390706576850e-01 1.16837377233803696e+01
31 8 7 4.41065608053721730e-03 9.28949447629304359e+00
31 8 8 6.16089742399035800e-02 1.04606750522646870e+01
31 8 9 8.17697874207613573e+00 1.48743605495599258e+01
31 8 10 6.37718841037551720e-02 1.18714006452173528e+01
31 9 1 8.33847893316662692e+00 1.52735674941730935e+01
31 9 2 1.27105220107758626e-01 1.28780386886760834e+01
31 9 3 1.42247914943828494e-02 1.11795703050543285e+01
31 9 4 6.87769435518266886e-02 1.22970387389525193e+01
31 9 5 1.84604806823513518e-01 1.36730322597554181e+01
31 9 6 8.40237658872404225e+00 1.42928037460371549e+01
31 9 7 6.95170554364704790e-02 1.04804063148701285e+01
31 9 8 6.75804464268856819e-02 1.06255116881351821e+01
31 9 9 8.31141468853503973e+00 1.44280822580204919e+01
31 9 10 1.28712409744791312e-01 1.28347537386590709e+01
31 10 1 8.20841813130571474e+00 1.70276859074906959e+01
31 10 2 8.18199161398927011e+00 1.72780435149276030e+01
31 10 3 1.90292065159431339e-01 1.49555852878544684e+01
31 10 4 8.15930913546084646e+00 1.69788841014771101e+01
31 10 5 8.14980862288558328e+00 1.67334969263047135e+01
31 10 6 1.95355007169664974e-01 1.40935865785311947e+01
31 10 7 6.63354165086692815e-02 1.18325288294453710e+01
31 10 8 5.72751234496785000e-02 1.14008570391582538e+01
31 10 9 6.54705718311265755e-02 1.22334085861627582e+01
31 10 10 1.37879043930056594e-01 1.37345323898927685e+01
32 1 1 1.84909232154027908e-01 1.62692423188980655e+01
32 1 2 8.14367438292481083e+00 1.87912422834087600e+01
32 1 3 7.24685980327028201e+00 1.83629217698383691e+01
32 1 4 8.09975408668055152e+00 1.83142491460555163e+01
32 1 5 2.40181095883428286e-01 1.64992825550125772e+01
32 1 6 8.32875493313162885e+00 1.69925395746782968e+01
32 1 7 8.29551029729005052e+00 1.64789126397182208e+01
32 1 8 7.29332595027922537e+00 1.60754931993365311e+01
32 1 9 1.73324347926695904e-01 1.47755605226006779e+01
32 1 10 8.25001824769984005e+00 1.72609004964841510e+01
32 2 1 1.85712114871360773e-01 1.66585737570614256e+01
32 2 2 8.24869793862577261e+00 1.84638633546031201e+01
32 2 3 1.71873292117919491e-01 1.64828193767752431e+01
32 2 4 1.77698101893433019e-01 1.63721953845051296e+01
32 2 5 7.94294562439991569e+00 1.77871136381602319e+01
32 2 6 1.25251423592649569e-01 1.50985665224615762e+01
32 2 7 1.29660030662806153e-01 1.49352414916636516e+01
32 2 8 1.62491893288174538e-01 1.55037336182292940e+01
32 2 9 8.25688179247252130e+00 1.75966639352170162e+01
32 2 10 8.20233571056710531e+00 1.86314420094500690e+01
32 3 1 8.23226202765865978e+00 1.82543255810769232e+01
32 3 2 2.45463814791576085e-01 1.70739122823466722e+01
32 3 3 8.12650567364120491e+00 1.78638078516694350e+01
32 3 4 8.23486471144496868e+00 1.78457694613045632e+01
32 3 5 8.18388609838655157e+00 1.79673617986922523e+01
32 3 6 1.83962062679427857e-01 1.60315243267290590e+01
32 3 7 8.17826890091104630e+00 1.78476754188475404e+01
